ticker,pattern_type,description,entry,exit,condition,significant,train_n,train_mean_ret_bps,train_std_ret_bps,train_win_rate,train_sharpe,train_p_value,fdr_p_value,test_n,test_mean_ret_bps,test_std_ret_bps,test_win_rate,test_win_ci_lo,test_win_ci_hi,test_sharpe,test_p_value
nifty50,dow_ohlc,Buy Mon_Close → Sell Tue_Close,Mon_Close,Tue_Close,,False,357,10.594265113894386,92.65737017234908,0.5350140056022409,1.143380725590239,0.03578866674319892,0.7222725471911092,154,-0.11003514824220732,76.52603564263478,0.5324675324675324,0.45383421951578007,0.6095204347705423,-0.014378785901840666,0.9542395769103428
nifty50,dow_ohlc,Buy Mon_Close → Sell Wed_Open,Mon_Close,Wed_Open,,False,357,24.16625617583659,123.55907674661393,0.6050420168067226,1.955846289252793,0.00034328034805481376,0.02634104537407271,153,0.7913689876268898,108.1638996782598,0.5686274509803921,0.4894168962605358,0.6444761525224401,0.07316387352719954,0.9727452172180381
nifty50,dow_ohlc,Buy Mon_Close → Sell Wed_Close,Mon_Close,Wed_Close,,False,357,14.221907922914536,153.0120229342592,0.5434173669467787,0.9294634271337556,0.0913024163711454,0.9773123125931614,153,0.5698516023937682,110.22996703408715,0.5947712418300654,0.5155814171802062,0.6693185073296177,0.051696613700115614,0.9929867407846964
nifty50,dow_ohlc,Buy Mon_Close → Sell Thu_Open,Mon_Close,Thu_Open,,False,358,26.23319498680828,174.19361232144215,0.5949720670391061,1.5059791594653746,0.005977913369290343,0.2435602933824136,154,5.2555833712415465,119.8007394788154,0.5844155844155844,0.5054496246857966,0.6592724764586418,0.4386937337870858,0.6414707537708417
nifty50,dow_ohlc,Buy Mon_Close → Sell Thu_Close,Mon_Close,Thu_Close,,False,358,14.839004085522651,201.39687622039298,0.5726256983240223,0.7368040837576849,0.1866703738539776,0.9852296950060965,154,-3.792831891952902,122.9912203595989,0.4935064935064935,0.41566722863099825,0.5716618405117372,-0.3083823284998317,0.6493678716522135
nifty50,dow_ohlc,Buy Mon_Close → Sell Fri_Open,Mon_Close,Fri_Open,,False,351,22.661888654900494,221.04969015928754,0.5868945868945868,1.0251943189140156,0.06737943884333211,0.9044167242994199,151,1.5945415600894284,127.32401689105998,0.5298013245033113,0.450442748013982,0.6076811670062711,0.12523493988205994,0.9531137118408219
nifty50,dow_ohlc,Buy Mon_Close → Sell Fri_Close,Mon_Close,Fri_Close,,False,351,16.999145865132103,209.3775054121499,0.5612535612535613,0.8118897888132764,0.15328254686382006,0.9852296950060965,151,3.990317194300735,147.5251007136329,0.543046357615894,0.4635077789604275,0.6204489871799378,0.27048394984976193,0.8031403889612329
nifty50,dow_ohlc,Buy Tue_Open → Sell Tue_Close,Tue_Open,Tue_Close,,False,380,-3.765051471344563,84.0659501913575,0.44473684210526315,-0.44786878192350865,0.3535965582750731,0.9852296950060965,164,-16.725074866683332,68.24140478078061,0.40853658536585363,0.3362326347636318,0.4850274104218287,-2.4508690758068554,0.0017918593722039298
nifty50,dow_ohlc,Buy Tue_Open → Sell Wed_Open,Tue_Open,Wed_Open,,False,361,9.635607426888955,119.74020144658132,0.5429362880886427,0.8047094718800524,0.13764812554574388,0.9852296950060965,155,-15.65019166179251,104.28748521492037,0.4838709677419355,0.4065427410520664,0.5619793589519627,-1.5006778262549805,0.060433358415826
nifty50,dow_ohlc,Buy Tue_Open → Sell Wed_Close,Tue_Open,Wed_Close,,False,361,2.156265327963312,144.71259922225371,0.5069252077562327,0.14900328924723813,0.8023304934071224,0.9906774917267753,155,-13.555341960577866,106.28411943492506,0.4838709677419355,0.4065427410520664,0.5619793589519627,-1.2753873328063317,0.10914320811311376
nifty50,dow_ohlc,Buy Tue_Open → Sell Thu_Open,Tue_Open,Thu_Open,,False,361,17.964805975030416,165.1181680509321,0.5844875346260388,1.0879969289320737,0.04540137081732242,0.7942466545470387,155,-7.356281150535916,114.53116611968598,0.5290322580645161,0.4507003277010339,0.6059598922917137,-0.6422951411189286,0.3964880681111934
nifty50,dow_ohlc,Buy Tue_Open → Sell Thu_Close,Tue_Open,Thu_Close,,False,361,9.7073100783237,188.0607642784221,0.556786703601108,0.5161794442115593,0.353081831534135,0.9852296950060965,155,-10.944061712827812,119.28478627150568,0.45161290322580644,0.3753814726046611,0.5301848274074263,-0.9174733890974065,0.23601524527024784
