,RSI2_MeanRev,RSI2_BankNifty,Pairs_nifty50_vs_banknifty,DualMom_nifty50_vs_gold,FundManager,Nifty50_BuyHold
2019-05-07,54161.26776228347,57250.769988370674,52652.32936821295,65708.57317629865,58664.104013471915,68476.973379252
2019-05-08,54161.26776228347,57250.769988370674,52652.32936821295,64917.35352045768,58271.66247668102,67652.41845907748
2019-05-09,53886.39369799739,57250.769988370674,52652.32936821295,64587.891202788465,58041.64656408825,67309.07540251817
2019-05-10,53777.21048267327,57559.772346479935,52652.32936821295,64457.02489037485,57950.177967703734,67172.69549715417
2019-05-13,53154.03874872577,56805.49999050389,52652.32936821295,63710.095185291444,57427.878263386614,66394.29652942832
2019-05-14,53506.14984554188,57140.96227241266,52652.32936821295,64132.133322412104,57723.76244318239,66834.11576280447
2019-05-15,53195.99575982585,56719.283609678896,52652.32936821295,63760.384593844436,57463.51650112328,66446.70470577848
2019-05-16,53673.26549146273,57192.69752064332,52652.32936821295,64332.43708030527,57864.50570456839,67042.85861680335
2019-05-17,54388.69981279764,57192.69752064332,52652.32936821295,65189.95214000832,58464.40662756451,67936.50206509502
2019-05-20,54388.69981279764,57192.69752064332,52652.32936821295,67596.46581268623,59663.42741472904,70444.40574850986
2019-05-21,54388.69981279764,57192.69752064332,52652.32936821295,66915.54130513432,59329.53183599493,69734.79287574498
2019-05-22,54388.69981279764,57192.69752064332,52652.32936821295,67080.13294169461,59410.60538491928,69906.31900346879
2019-05-23,54388.69981279764,57192.69752064332,52652.32936821295,66618.08539719226,59183.261003971864,69424.80470669742
2019-05-24,54388.69981279764,57192.69752064332,52652.32936821295,67687.04367316954,59710.84910621435,70538.79978936694
2019-05-27,54388.69981279764,57192.69752064332,52652.32936821295,,59710.84910621435,71019.12180158036
2019-05-28,54388.69981279764,57192.69752064332,52652.32936821295,68170.80646444579,59947.93606034215,71042.94422865062
2019-05-29,54388.69981279764,57192.69752064332,52353.72719706545,67784.19582321843,59683.50946221659,70640.04510441562
2019-05-30,54388.69981279764,57192.69752064332,52728.02950577816,68268.81807170443,60015.392290938114,71145.08521112335
2019-05-31,54388.69981279764,57192.69752064332,52626.06579127497,68136.8020957505,59921.41706639633,71007.50720517915
2019-06-03,54388.69981279764,57192.69752064332,53357.66999060694,69084.03555872708,60595.95127080795,71994.64902690386
2019-06-04,54388.69981279764,57192.69752064332,53062.3825561516,68701.71662265754,60324.40844459794,71596.22242376677
2019-06-06,54388.69981279764,57192.69752064332,52277.14772752989,67685.04571420139,59601.551269967655,70536.71765340719
2019-06-07,54388.69981279764,57192.69752064332,52395.88340623228,67838.77693692925,59711.167165055755,70696.9258018637
2019-06-10,54388.69981279764,57192.69752064332,52625.6261252898,68136.23284487131,59923.172488543634,71006.91397091128
2019-06-11,54388.69981279764,57192.69752064332,52814.979920022866,68381.39580440125,60097.76200060513,71262.40601162669
2019-06-12,54388.69981279764,57192.69752064332,52552.796747980734,68041.93811100033,59856.18665462169,70908.64645924637
2019-06-13,54388.69981279764,57192.69752064332,52587.444151792886,68086.7973126371,59888.14104421936,70955.3956459629
2019-06-14,54388.69981279764,57192.69752064332,52186.88257659303,67568.17627634676,59518.75994336584,70414.92433180593
2019-06-17,54388.69981279764,57192.69752064332,51519.723927695944,66704.38271429969,58902.63575899016,69514.73785850106
2019-06-18,54388.69981279764,57192.69752064332,51519.723927695944,66814.96248802834,58949.080784304264,69629.97652304465
2019-06-19,54388.46812206525,57213.61360234552,51519.723927695944,66814.67786258874,58948.91356430927,69629.67990591073
2019-06-20,55041.14091520065,58003.16900323332,51519.723927695944,67616.4677259316,59419.97296064919,70465.25037219634
2019-06-21,54540.35275453406,57715.33088926471,51519.723927695944,67001.26379047157,59059.96652991324,69824.12697725854
2019-06-24,54540.35275453406,57715.33088926471,51519.723927695944,66861.54060408464,59001.38484875622,69678.51704460924
2019-06-25,54540.35275453406,57715.33088926471,51519.723927695944,67414.73525994948,59233.57668687978,70255.01861650558
2019-06-26,54540.35275453406,57715.33088926471,51519.723927695944,67706.76096097531,59355.62094358719,70559.3477959195
2019-06-27,54540.35275453406,57715.33088926471,51519.723927695944,67672.4719668404,59341.323193305034,70523.61415531409
2019-06-28,54540.35275453406,57715.33088926471,51519.723927695944,67371.2991855107,59207.426911131966,70209.7525154587
2019-07-01,54540.35275453406,57715.33088926471,51519.723927695944,67809.91256881959,59402.85669773201,70666.8453348697
2019-07-02,54540.35275453406,57715.33088926471,51519.723927695944,68065.36669130278,59516.31458066615,70933.06212058452
2019-07-03,54540.35275453406,57715.33088926471,51519.723927695944,68102.228476176,59532.65615206714,70971.47694743979
2019-07-04,54540.35275453406,57715.33088926471,51519.723927695944,,59532.65615206714,71150.1451504669
2019-07-05,54540.35275453406,57715.33088926471,51519.723927695944,67498.74441175818,59265.190907247976,70342.56719919329
2019-07-08,54540.35275453406,57715.33088926471,51519.723927695944,66055.45903558395,58622.70468608823,68838.47405722571
2019-07-09,54540.35275453406,57715.33088926471,51507.69279853496,66040.03345293601,58612.424157362555,68822.39857177105
2019-07-10,54271.33000408438,57715.33088926471,51253.62878013114,65714.28800865448,58323.315731014394,68482.92898601957
2019-07-11,54667.78458369444,58083.0261608589,51628.03891251572,66194.33392654305,58749.370254053785,68983.19995449545
2019-07-12,54524.30393982282,57865.37765395521,51492.536361581806,66020.60079056985,58595.177112054436,68802.14718235242
2019-07-15,54693.50324713175,57571.33740557767,51652.32751624882,66225.47529816948,58777.00911471412,69015.65335856091
2019-07-16,54693.50324713175,57571.33740557767,51983.2793296959,66649.80160058885,59059.82193275931,69457.85716105298
2019-07-17,54693.50324713175,57571.33740557767,52094.266931485596,66792.10315860507,59154.515322765255,69606.15409597437
2019-07-18,54693.50324713175,57571.33740557767,51690.44060124648,66274.3415795245,58810.15798719627,69066.57844924142
2019-07-19,54693.50324713175,57571.33740557767,50898.60600276935,65259.099379157306,58133.61823010797,68008.56258057372
2019-07-22,54693.50324713175,57571.33740557767,50573.00377605847,64841.63199174311,57854.34740412673,67573.50666940719
2019-07-23,54693.50324713175,57571.33740557767,50573.00377605847,64755.0500491961,57815.180702366044,67483.2769004696
2019-07-24,54405.09777055674,57223.77260304662,50573.00377605847,64413.58881593606,57584.68955100799,67127.42939610728
2019-07-25,54312.666040199794,57403.237473038695,50573.00377605847,64304.15312485676,57510.723381784635,67013.38301612166
2019-07-26,54467.847079267616,57961.099942925204,50573.00377605847,64487.88163656168,57634.954665543955,67204.8522840857
2019-07-29,54008.81363719407,57902.99361189806,50573.00377605847,63944.40331187992,57267.72760056081,66638.47640689868
2019-07-30,53507.78548423521,57902.99361189806,50573.00377605847,63351.204829524366,56866.07364216476,66020.28558762936
2019-07-31,53665.139557506445,57902.99361189806,50573.00377605847,63537.50613196759,56977.56032567642,66214.43604184326
2019-08-01,53665.139557506445,57902.99361189806,50573.00377605847,63305.83097936604,56908.30839461544,65392.5623079186
2019-08-02,53665.139557506445,57902.99361189806,50573.00377605847,64406.29611218219,57238.060057755996,65495.88975892704
2019-08-05,53665.139557506445,57902.99361189806,50573.00377605847,65252.80942623746,57488.826327693285,64693.371746996985
2019-08-06,53665.139557506445,57902.99361189806,50573.00377605847,65600.327593779,57590.88278449661,65203.47179304825
2019-08-07,53665.139557506445,57902.99361189806,49995.394615146746,67155.23997942939,57826.65064442149,64651.08926535613
2019-08-08,53665.139557506445,57902.99361189806,50732.454966344514,66727.52363825854,57988.05439023235,65704.93504608209
2019-08-09,53665.139557506445,57902.99361189806,51312.595042579,66678.51606043581,58194.894719881595,66164.70905174295
2019-08-13,53665.139557506445,57902.99361189806,50044.211671281846,66928.01363369268,57787.97749760107,65070.063875045795
2019-08-14,53665.139557506445,57902.99361189806,50567.76922277948,67538.39754964237,58165.17709250681,65686.77160864545
2019-08-16,53665.139557506445,57902.99361189806,50924.75165659928,67386.91513203095,58258.5627854535,65796.3512835554
2019-08-19,53665.139557506445,57902.99361189806,50868.983395705814,66847.82089870253,58081.94039852675,65832.6839744509
2019-08-20,53665.139557506445,57902.99361189806,50501.44373153549,67034.9427189854,57996.25016819224,65612.91975831869
2019-08-21,53665.139557506445,57902.99361189806,50026.07579476982,67034.9427189854,57814.27809145216,65027.484776271005
2019-08-22,53665.139557506445,57902.99361189806,48790.086729623414,66709.70665624242,57244.64103357677,63971.25442642913
2019-08-23,53665.139557506445,57902.99361189806,48653.74159775066,68015.11602999675,57564.71455736061,64495.34782197528
2019-08-26,53665.139557506445,57902.99361189806,50445.31945052002,68001.75329348465,58267.513637505006,65856.20396836502
2019-08-27,53665.139557506445,57902.99361189806,50760.792053085075,68656.68510311385,58576.037315742884,66139.0952898246
2019-08-28,53665.139557506445,57902.99361189806,50179.93288670317,68514.11661514969,58312.06226751053,65786.22558884608
2019-08-29,53665.139557506445,57902.99361189806,49279.17730336893,68010.66178449272,57820.32237774069,65203.76841018219
2019-08-30,53665.139557506445,57902.99361189806,49500.53017051168,67680.96603760651,57813.463086863354,65650.142300616
2019-09-03,53665.139557506445,57902.99361189806,48410.99932367399,68874.99751920332,57729.278376325165,64308.048641953
2019-09-04,53665.139557506445,57902.99361189806,48951.88553774366,69071.03326913342,57999.04825769403,64586.47325833688
2019-09-05,53665.139557506445,57902.99361189806,48583.44348593736,67516.120883483,57418.31532746856,64605.82898033149
2019-09-06,53665.139557506445,57902.99361189806,49175.76579525748,67106.22696296747,57535.46405273436,65191.26396237918
2019-09-09,53665.139557506445,57902.99361189806,49639.13479642607,66928.01363369268,57665.24527481797,65529.83788070664
2019-09-11,53665.139557506445,57902.99361189806,50129.21588160015,66580.50090479034,57755.213463060325,65724.29076807668
2019-09-12,53665.139557506445,57902.99361189806,50205.55576063241,66772.07697057723,57839.92538252965,65409.23684366334
2019-09-13,53665.139557506445,57902.99361189806,50711.340505643435,66424.5642416749,57933.81532364464,65963.70732333745
2019-09-16,53665.139557506445,57902.99361189806,50271.430058058424,66968.11272050734,57924.3170657445,65532.5190669565
2019-09-17,53665.139557506445,57902.99361189806,48966.14396738237,67057.21938514474,57448.67759980115,64425.36944245634
2019-09-18,53665.139557506445,57902.99361189806,49039.95645604358,67164.14847043746,57508.07979162559,64562.65083126661
2019-09-19,53665.139557506445,57902.99361189806,48290.98529304132,66758.71423406513,57099.59721886538,63753.57816227889
2019-09-20,53665.139557506445,57902.99361189806,52304.57990093906,67155.23997942939,58794.549165123455,67144.70298214213
2019-09-23,53665.139557506445,57902.99361189806,55164.478966149065,67885.91027854469,60079.3690327657,69086.23078836995
2019-09-24,53665.139557506445,57902.99361189806,55164.478966149065,68260.1593577496,60189.773133054296,69014.76350715912
2019-09-25,53665.139557506445,57902.99361189806,55164.478966149065,67034.9427189854,59829.6533002464,68133.33370555875
2019-09-26,53665.139557506445,57902.99361189806,55164.478966149065,67164.14847043746,59868.092632532054,68913.51819211042
2019-09-27,53665.139557506445,57902.99361189806,55164.478966149065,66789.89939123255,59756.894525348725,68563.32967738176
2019-09-30,53665.139557506445,57902.99361189806,55164.478966149065,65301.8170040602,59461.03081919025,68337.31323734803
2019-10-01,53665.139557506445,57902.99361189806,55164.478966149065,66028.03849631066,59607.978843723366,67655.09964532733
2019-10-03,53665.139557506445,57902.99361189806,55164.478966149065,67146.32604978215,59832.32414492363,67381.73496828698
2019-10-04,53665.139557506445,57902.99361189806,55164.478966149065,67106.22696296747,59824.383869139696,66552.41672590285
2019-10-07,53432.947469570674,57902.99361189806,55164.478966149065,66727.52363825854,59691.83929335891,66264.46546509974
2019-10-09,53432.947469570674,57902.99361189806,55164.478966149065,67101.77271746343,59766.236765591384,67377.56488034523
2019-10-10,53432.947469570674,57902.99361189806,55164.478966149065,66598.32332544567,59666.589537063126,66908.56084739909
2019-10-11,53432.947469570674,57902.99361189806,55164.478966149065,66059.22365347807,59559.25871069759,67328.43112451278
2019-10-14,53432.947469570674,57902.99361189806,55164.478966149065,66460.20364434636,59639.59763384065,67543.43201843539
2019-10-15,53432.947469570674,57902.99361189806,55164.478966149065,65832.00274638055,59514.3241728203,68062.45965861579
2019-10-16,53432.947469570674,57902.99361189806,55164.478966149065,66295.35849022285,59607.41062451532,68275.07598342247
2019-10-17,53432.947469570674,57902.99361189806,55164.478966149065,66486.93999464891,59645.68941427092,69003.74214502577
2019-10-18,53432.947469570674,57902.99361189806,55164.478966149065,66304.2669812309,59609.27237817137,69453.39045597731
2019-10-22,53432.947469570674,57902.99361189806,55164.478966149065,66014.67032115936,59551.415715660245,69015.65335856091
2019-10-23,53432.947469570674,57902.99361189806,55164.478966149065,66380.0109093562,59624.65381103669,69109.45416515013
2019-10-24,53432.947469570674,57902.99361189806,55164.478966149065,66780.9909002245,59704.692273797955,68981.4086196474
2019-10-25,53432.947469570674,57902.99361189806,55164.478966149065,66807.72181188787,59710.0030360824,68989.15556126302
2019-10-29,53432.947469570674,57902.99361189806,55164.478966149065,66250.80515790413,59599.39208606928,70197.84130192356
2019-10-30,53432.947469570674,57902.99361189806,55164.478966149065,66527.03364282439,59654.613384852375,70538.79978936694
2019-10-31,53432.947469570674,57902.99361189806,55164.478966149065,67337.90755420821,59944.25977603997,70737.42276467873
2019-11-01,53432.947469570674,57902.99361189806,55164.478966149065,67186.4251365968,59890.54186322197,70815.73550405895
2019-11-04,53432.947469570674,57902.99361189806,55164.478966149065,67186.4251365968,59890.54186322197,71117.68593037919
2019-11-05,53432.947469570674,57902.99361189806,55164.478966149065,65974.5766729839,59460.21947353952,70974.15813368965
2019-11-06,53432.947469570674,57902.99361189806,55164.478966149065,66393.3736458683,59610.576021879795,71265.08719787654
